Date,Open,High,Low,Close,Volume
4/22/59,57.73,57.73,57.73,57.73,1905556
4/23/59,57.6,57.6,57.6,57.6,1838889
4/24/59,57.96,57.96,57.96,57.96,2105556
4/27/59,58.14,58.14,58.14,58.14,2138889
4/28/59,57.92,57.92,57.92,57.92,2177778
4/29/59,57.69,57.69,57.69,57.69,1927778
4/30/59,57.59,57.59,57.59,57.59,1950000
5/1/59,57.65,57.65,57.65,57.65,1677778
5/4/59,57.65,57.65,57.65,57.65,1700000
5/5/59,57.75,57.75,57.75,57.75,1866667
5/6/59,57.61,57.61,57.61,57.61,2283333
5/7/59,56.88,56.88,56.88,56.88,2516667
5/8/59,57.32,57.32,57.32,57.32,2183333
5/11/59,57.96,57.96,57.96,57.96,2144444
5/12/59,57.96,57.96,57.96,57.96,1972222
5/13/59,57.97,57.97,57.97,57.97,1966667
5/14/59,58.37,58.37,58.37,58.37,2033333
5/15/59,58.16,58.16,58.16,58.16,1950000
5/18/59,58.15,58.15,58.15,58.15,1650000
5/19/59,58.32,58.32,58.32,58.32,1761111
5/20/59,58.09,58.09,58.09,58.09,1972222
5/21/59,58.14,58.14,58.14,58.14,1794444
5/22/59,58.33,58.33,58.33,58.33,1683333
5/25/59,58.18,58.18,58.18,58.18,1811111
5/26/59,58.09,58.09,58.09,58.09,1616667
5/27/59,58.19,58.19,58.19,58.19,1633333
5/28/59,58.39,58.39,58.39,58.39,1650000
5/29/59,58.68,58.68,58.68,58.68,1550000
6/1/59,58.63,58.63,58.63,58.63,1516667
6/2/59,58.23,58.23,58.23,58.23,1733333
6/3/59,58.25,58.25,58.25,58.25,1616667
6/4/59,57.63,57.63,57.63,57.63,1783333
6/5/59,57.51,57.51,57.51,57.51,1555556
6/8/59,56.76,56.76,56.76,56.76,1650000
6/9/59,56.36,56.36,56.36,56.36,1938889
6/10/59,57.19,57.19,57.19,57.19,1838889
6/11/59,57.25,57.25,57.25,57.25,1733333
6/12/59,57.29,57.29,57.29,57.29,1433333
6/15/59,56.99,56.99,56.99,56.99,1338889
6/16/59,56.56,56.56,56.56,56.56,1355556
6/17/59,57.09,57.09,57.09,57.09,1583333
6/18/59,57.05,57.05,57.05,57.05,1750000
6/19/59,57.13,57.13,57.13,57.13,1255556
6/22/59,57.13,57.13,57.13,57.13,1461111
6/23/59,57.12,57.12,57.12,57.12,1444444
6/24/59,57.41,57.41,57.41,57.41,1766667
6/25/59,57.73,57.73,57.73,57.73,1805556
6/26/59,57.98,57.98,57.98,57.98,1722222
6/29/59,58.37,58.37,58.37,58.37,1666667
6/30/59,58.47,58.47,58.47,58.47,1777778
7/1/59,58.97,58.97,58.97,58.97,1750000
7/2/59,59.28,59.28,59.28,59.28,2005556
7/6/59,59.65,59.65,59.65,59.65,2066667
7/7/59,60.01,60.01,60.01,60.01,2133333
7/8/59,60.03,60.03,60.03,60.03,2227778
7/9/59,59.97,59.97,59.97,59.97,1977778
7/10/59,59.91,59.91,59.91,59.91,2000000
7/13/59,59.41,59.41,59.41,59.41,1866667
7/14/59,59.55,59.55,59.55,59.55,1794444
7/15/59,59.59,59.59,59.59,59.59,1822222
7/16/59,59.41,59.41,59.41,59.41,1761111
7/17/59,59.19,59.19,59.19,59.19,1394444
7/20/59,58.91,58.91,58.91,58.91,1388889
7/21/59,59.41,59.41,59.41,59.41,1638889
7/22/59,59.61,59.61,59.61,59.61,1838889
7/23/59,59.67,59.67,59.67,59.67,1838889
7/24/59,59.65,59.65,59.65,59.65,1511111
7/27/59,60.02,60.02,60.02,60.02,1616667
7/28/59,60.32,60.32,60.32,60.32,1772222
7/29/59,60.62,60.62,60.62,60.62,1922222
7/30/59,60.5,60.5,60.5,60.5,1800000
7/31/59,60.51,60.51,60.51,60.51,1261111
8/3/59,60.71,60.71,60.71,60.71,1338889
8/4/59,60.61,60.61,60.61,60.61,1405556
8/5/59,60.3,60.3,60.3,60.3,1461111
8/6/59,60.24,60.24,60.24,60.24,1450000
8/7/59,59.87,59.87,59.87,59.87,1433333
8/10/59,58.62,58.62,58.62,58.62,2327778
8/11/59,59.39,59.39,59.39,59.39,1655556
8/12/59,59.25,59.25,59.25,59.25,1500000
8/13/59,59.15,59.15,59.15,59.15,1122222
8/14/59,59.29,59.29,59.29,59.29,1105556
8/17/59,59.17,59.17,59.17,59.17,1100000
8/18/59,58.62,58.62,58.62,58.62,1266667
8/19/59,58.27,58.27,58.27,58.27,1694444
8/20/59,59.14,59.14,59.14,59.14,1361111
8/21/59,59.08,59.08,59.08,59.08,1111111
8/24/59,58.87,58.87,58.87,58.87,1033333
8/25/59,58.99,58.99,58.99,58.99,1088889
8/26/59,59.07,59.07,59.07,59.07,1227778
8/27/59,59.58,59.58,59.58,59.58,1416667
8/28/59,59.6,59.6,59.6,59.6,1072222
8/31/59,59.6,59.6,59.6,59.6,1188889
9/1/59,58.87,58.87,58.87,58.87,1350000
9/2/59,58.92,58.92,58.92,58.92,1316667
9/3/59,58.26,58.26,58.26,58.26,1294444
9/4/59,58.54,58.54,58.54,58.54,1277778
9/8/59,57.7,57.7,57.7,57.7,1633333
9/9/59,57.29,57.29,57.29,57.29,1683333
9/10/59,56.99,56.99,56.99,56.99,1400000
9/11/59,57.41,57.41,57.41,57.41,1466667
9/14/59,56.99,56.99,56.99,56.99,1438889
9/15/59,56.68,56.68,56.68,56.68,1572222
9/16/59,56.72,56.72,56.72,56.72,1211111
9/17/59,56.41,56.41,56.41,56.41,1161111
9/18/59,56.19,56.19,56.19,56.19,1405556
9/21/59,55.27,55.27,55.27,55.27,1800000
9/22/59,55.14,55.14,55.14,55.14,1666667
9/23/59,55.82,55.82,55.82,55.82,1672222
9/24/59,56.78,56.78,56.78,56.78,1933333
9/25/59,56.73,56.73,56.73,56.73,1822222
9/28/59,57.15,57.15,57.15,57.15,1466667
9/29/59,57.51,57.51,57.51,57.51,1788889
9/30/59,56.88,56.88,56.88,56.88,1583333
10/1/59,56.94,56.94,56.94,56.94,1477778
10/2/59,57.2,57.2,57.2,57.2,1261111
10/5/59,57.14,57.14,57.14,57.14,1166667
10/6/59,57.09,57.09,57.09,57.09,1294444
10/7/59,56.94,56.94,56.94,56.94,1322222
10/8/59,56.81,56.81,56.81,56.81,1394444
10/9/59,57,57,57,57,1411111
10/12/59,57.32,57.32,57.32,57.32,972222
10/13/59,57.16,57.16,57.16,57.16,1405556
10/14/59,56.71,56.71,56.71,56.71,1288889
10/15/59,56.87,56.87,56.87,56.87,1216667
10/16/59,57.33,57.33,57.33,57.33,1533333
10/19/59,57.01,57.01,57.01,57.01,1372222
10/20/59,56.66,56.66,56.66,56.66,1522222
10/21/59,56.55,56.55,56.55,56.55,1516667
10/22/59,56,56,56,56,1700000
10/23/59,56.56,56.56,56.56,56.56,1600000
10/26/59,56.94,56.94,56.94,56.94,1988889
10/27/59,57.42,57.42,57.42,57.42,2311111
10/28/59,57.46,57.46,57.46,57.46,2177778
10/29/59,57.41,57.41,57.41,57.41,2161111
10/30/59,57.52,57.52,57.52,57.52,1977778
11/2/59,57.41,57.41,57.41,57.41,1844444
11/4/59,57.26,57.26,57.26,57.26,2188889
11/5/59,57.32,57.32,57.32,57.32,1761111
11/6/59,57.6,57.6,57.6,57.6,1916667
11/9/59,57.5,57.5,57.5,57.5,2055556
11/10/59,57.48,57.48,57.48,57.48,1677778
11/11/59,57.49,57.49,57.49,57.49,1566667
11/12/59,57.17,57.17,57.17,57.17,2000000
11/13/59,56.85,56.85,56.85,56.85,1694444
11/16/59,56.22,56.22,56.22,56.22,2061111
11/17/59,56.38,56.38,56.38,56.38,1983333
11/18/59,56.99,56.99,56.99,56.99,2033333
11/19/59,56.94,56.94,56.94,56.94,1794444
11/20/59,56.97,56.97,56.97,56.97,1644444
11/23/59,57.08,57.08,57.08,57.08,1888889
11/24/59,57.35,57.35,57.35,57.35,2027778
11/25/59,57.44,57.44,57.44,57.44,1972222
11/27/59,57.7,57.7,57.7,57.7,1683333
11/30/59,58.28,58.28,58.28,58.28,2038889
12/1/59,58.7,58.7,58.7,58.7,2216667
12/2/59,58.6,58.6,58.6,58.6,1938889
12/3/59,58.73,58.73,58.73,58.73,1822222
12/4/59,58.85,58.85,58.85,58.85,1994444
12/7/59,58.96,58.96,58.96,58.96,2011111
12/8/59,59.34,59.34,59.34,59.34,2150000
12/9/59,58.97,58.97,58.97,58.97,1905556
12/10/59,59.02,59.02,59.02,59.02,1761111
12/11/59,58.88,58.88,58.88,58.88,1616667
12/14/59,59.04,59.04,59.04,59.04,1722222
12/15/59,58.9,58.9,58.9,58.9,1916667
12/16/59,58.97,58.97,58.97,58.97,1816667
12/17/59,58.86,58.86,58.86,58.86,1688889
12/18/59,59.14,59.14,59.14,59.14,1794444
12/21/59,59.21,59.21,59.21,59.21,1827778
12/22/59,59.14,59.14,59.14,59.14,1627778
12/23/59,58.96,58.96,58.96,58.96,1605556
12/24/59,59,59,59,59,1288889
12/28/59,58.98,58.98,58.98,58.98,1572222
12/29/59,59.3,59.3,59.3,59.3,1677778
12/30/59,59.77,59.77,59.77,59.77,2044444
12/31/59,59.89,59.89,59.89,59.89,2116667
1/4/60,59.91,59.91,59.91,59.91,2216667
1/5/60,60.39,60.39,60.39,60.39,2061111
1/6/60,60.13,60.13,60.13,60.13,2072222
1/7/60,59.69,59.69,59.69,59.69,1838889
1/8/60,59.5,59.5,59.5,59.5,1827778
1/11/60,58.77,58.77,58.77,58.77,1927778
1/12/60,58.41,58.41,58.41,58.41,2088889
1/13/60,58.08,58.08,58.08,58.08,1927778
1/14/60,58.4,58.4,58.4,58.4,1977778
1/15/60,58.38,58.38,58.38,58.38,1888889
1/18/60,57.89,57.89,57.89,57.89,1677778
1/19/60,57.27,57.27,57.27,57.27,1722222
1/20/60,57.07,57.07,57.07,57.07,1511111
1/21/60,57.21,57.21,57.21,57.21,1500000
1/22/60,57.38,57.38,57.38,57.38,1494444
1/25/60,56.78,56.78,56.78,56.78,1550000
1/26/60,56.86,56.86,56.86,56.86,1700000
1/27/60,56.72,56.72,56.72,56.72,1366667
1/28/60,56.13,56.13,56.13,56.13,1461111
1/29/60,55.61,55.61,55.61,55.61,1700000
2/1/60,55.96,55.96,55.96,55.96,1566667
2/2/60,56.82,56.82,56.82,56.82,1711111
2/3/60,56.32,56.32,56.32,56.32,1677778
2/4/60,56.27,56.27,56.27,56.27,1444444
2/5/60,55.98,55.98,55.98,55.98,1405556
2/8/60,55.32,55.32,55.32,55.32,1861111
2/9/60,55.84,55.84,55.84,55.84,1588889
2/10/60,55.49,55.49,55.49,55.49,1355556
2/11/60,55.18,55.18,55.18,55.18,1450000
2/12/60,55.46,55.46,55.46,55.46,1238889
2/15/60,55.17,55.17,55.17,55.17,1544444
2/16/60,54.73,54.73,54.73,54.73,1816667
2/17/60,55.03,55.03,55.03,55.03,2338889
2/18/60,55.8,55.8,55.8,55.8,2111111
2/19/60,56.24,56.24,56.24,56.24,1794444
2/23/60,55.94,55.94,55.94,55.94,1644444
2/24/60,55.74,55.74,55.74,55.74,1522222
2/25/60,55.93,55.93,55.93,55.93,2000000
2/26/60,56.16,56.16,56.16,56.16,1877778
2/29/60,56.12,56.12,56.12,56.12,1661111
3/1/60,56.01,56.01,56.01,56.01,1622222
3/2/60,55.62,55.62,55.62,55.62,1727778
3/3/60,54.78,54.78,54.78,54.78,1755556
3/4/60,54.57,54.57,54.57,54.57,2255556
3/7/60,54.02,54.02,54.02,54.02,1611111
3/8/60,53.47,53.47,53.47,53.47,1872222
3/9/60,54.04,54.04,54.04,54.04,1988889
3/10/60,53.83,53.83,53.83,53.83,1861111
3/11/60,54.24,54.24,54.24,54.24,1538889
3/14/60,54.32,54.32,54.32,54.32,1405556
3/15/60,54.74,54.74,54.74,54.74,1494444
3/16/60,55.04,55.04,55.04,55.04,1644444
3/17/60,54.96,54.96,54.96,54.96,1188889
3/18/60,55.01,55.01,55.01,55.01,1455556
3/21/60,55.07,55.07,55.07,55.07,1388889
3/22/60,55.29,55.29,55.29,55.29,1383333
3/23/60,55.74,55.74,55.74,55.74,1677778
3/24/60,55.98,55.98,55.98,55.98,1633333
3/25/60,55.98,55.98,55.98,55.98,1466667
3/28/60,55.86,55.86,55.86,55.86,1388889
3/29/60,55.78,55.78,55.78,55.78,1288889
3/30/60,55.66,55.66,55.66,55.66,1361111
3/31/60,55.34,55.34,55.34,55.34,1494444
4/1/60,55.43,55.43,55.43,55.43,1255556
4/4/60,55.54,55.54,55.54,55.54,1361111
4/5/60,55.37,55.37,55.37,55.37,1577778
4/6/60,56.51,56.51,56.51,56.51,1916667
4/7/60,56.52,56.52,56.52,56.52,1705556
4/8/60,56.39,56.39,56.39,56.39,1566667
4/11/60,56.17,56.17,56.17,56.17,1400000
4/12/60,56.3,56.3,56.3,56.3,1372222
4/13/60,56.3,56.3,56.3,56.3,1516667
4/14/60,56.43,56.43,56.43,56.43,1516667
4/18/60,56.59,56.59,56.59,56.59,1777778
4/19/60,56.13,56.13,56.13,56.13,1711111
4/20/60,55.44,55.44,55.44,55.44,1750000
4/21/60,55.59,55.59,55.59,55.59,1500000
4/22/60,55.42,55.42,55.42,55.42,1583333
4/25/60,54.86,54.86,54.86,54.86,1655556
4/26/60,55.04,55.04,55.04,55.04,1633333
4/27/60,55.04,55.04,55.04,55.04,1677778
4/28/60,54.56,54.56,54.56,54.56,1772222
4/29/60,54.37,54.37,54.37,54.37,1583333
5/2/60,54.13,54.13,54.13,54.13,1627778
5/3/60,54.83,54.83,54.83,54.83,1616667
5/4/60,55.04,55.04,55.04,55.04,1594444
5/5/60,54.86,54.86,54.86,54.86,1483333
5/6/60,54.75,54.75,54.75,54.75,1422222
5/9/60,54.8,54.8,54.8,54.8,1483333
5/10/60,54.42,54.42,54.42,54.42,1594444
5/11/60,54.57,54.57,54.57,54.57,1611111
5/12/60,54.85,54.85,54.85,54.85,1788889
5/13/60,55.3,55.3,55.3,55.3,2083333
5/16/60,55.25,55.25,55.25,55.25,1961111
5/17/60,55.46,55.46,55.46,55.46,2266667
5/18/60,55.44,55.44,55.44,55.44,2911111
5/19/60,55.68,55.68,55.68,55.68,2055556
5/20/60,55.73,55.73,55.73,55.73,1761111
5/23/60,55.76,55.76,55.76,55.76,1405556
5/24/60,55.7,55.7,55.7,55.7,1800000
5/25/60,55.67,55.67,55.67,55.67,1911111
5/26/60,55.71,55.71,55.71,55.71,2066667
5/27/60,55.74,55.74,55.74,55.74,1688889
5/31/60,55.83,55.83,55.83,55.83,2083333
6/1/60,55.89,55.89,55.89,55.89,2094444
6/2/60,56.13,56.13,56.13,56.13,2072222
6/3/60,56.23,56.23,56.23,56.23,1855556
6/6/60,56.89,56.89,56.89,56.89,1788889
6/7/60,57.43,57.43,57.43,57.43,2061111
6/8/60,57.89,57.89,57.89,57.89,2111111
6/9/60,58,58,58,58,2122222
6/10/60,57.97,57.97,57.97,57.97,1633333
6/13/60,57.99,57.99,57.99,57.99,1766667
6/14/60,57.91,57.91,57.91,57.91,1905556
6/15/60,57.57,57.57,57.57,57.57,2016667
6/16/60,57.5,57.5,57.5,57.5,1966667
6/17/60,57.44,57.44,57.44,57.44,2177778
6/20/60,57.16,57.16,57.16,57.16,2205556
6/21/60,57.11,57.11,57.11,57.11,2144444
6/22/60,57.28,57.28,57.28,57.28,2000000
6/23/60,57.59,57.59,57.59,57.59,2011111
6/24/60,57.68,57.68,57.68,57.68,1788889
6/27/60,57.33,57.33,57.33,57.33,1644444
6/28/60,56.94,56.94,56.94,56.94,1733333
6/29/60,56.94,56.94,56.94,56.94,1755556
6/30/60,56.92,56.92,56.92,56.92,1633333
7/1/60,57.06,57.06,57.06,57.06,1455556
7/5/60,57.02,57.02,57.02,57.02,1544444
7/6/60,56.94,56.94,56.94,56.94,1650000
7/7/60,57.24,57.24,57.24,57.24,1694444
7/8/60,57.38,57.38,57.38,57.38,1672222
7/11/60,56.87,56.87,56.87,56.87,1622222
7/12/60,56.25,56.25,56.25,56.25,1588889
7/13/60,56.1,56.1,56.1,56.1,1438889
7/14/60,56.12,56.12,56.12,56.12,1377778
7/15/60,56.05,56.05,56.05,56.05,1188889
7/18/60,55.7,55.7,55.7,55.7,1305556
7/19/60,55.7,55.7,55.7,55.7,1383333
7/20/60,55.61,55.61,55.61,55.61,1316667
7/21/60,55.1,55.1,55.1,55.1,1394444
7/22/60,54.72,54.72,54.72,54.72,1583333
7/25/60,54.18,54.18,54.18,54.18,1577778
7/26/60,54.51,54.51,54.51,54.51,1511111
7/27/60,54.17,54.17,54.17,54.17,1422222
7/28/60,54.57,54.57,54.57,54.57,1677778
7/29/60,55.51,55.51,55.51,55.51,1516667
8/1/60,55.53,55.53,55.53,55.53,1355556
8/2/60,55.04,55.04,55.04,55.04,1161111
8/3/60,54.72,54.72,54.72,54.72,1372222
8/4/60,54.89,54.89,54.89,54.89,1577778
8/5/60,55.44,55.44,55.44,55.44,1666667
8/8/60,55.52,55.52,55.52,55.52,1644444
8/9/60,55.84,55.84,55.84,55.84,1500000
8/10/60,56.07,56.07,56.07,56.07,1561111
8/11/60,56.28,56.28,56.28,56.28,1705556
8/12/60,56.66,56.66,56.66,56.66,1755556
8/15/60,56.61,56.61,56.61,56.61,1361111
8/16/60,56.72,56.72,56.72,56.72,1505556
8/17/60,56.84,56.84,56.84,56.84,1716667
8/18/60,56.81,56.81,56.81,56.81,1605556
8/19/60,57.01,57.01,57.01,57.01,1427778
8/22/60,57.19,57.19,57.19,57.19,1533333
8/23/60,57.75,57.75,57.75,57.75,1977778
8/24/60,58.07,58.07,58.07,58.07,1944444
8/25/60,57.79,57.79,57.79,57.79,1488889
8/26/60,57.6,57.6,57.6,57.6,1544444
8/29/60,57.44,57.44,57.44,57.44,1544444
8/30/60,56.84,56.84,56.84,56.84,1605556
8/31/60,56.96,56.96,56.96,56.96,1738889
9/1/60,57.09,57.09,57.09,57.09,1922222
9/2/60,57,57,57,57,1488889
9/6/60,56.49,56.49,56.49,56.49,1433333
9/7/60,55.79,55.79,55.79,55.79,1583333
9/8/60,55.74,55.74,55.74,55.74,1483333
9/9/60,56.11,56.11,56.11,56.11,1527778
9/12/60,55.72,55.72,55.72,55.72,1200000
9/13/60,55.83,55.83,55.83,55.83,1211111
9/14/60,55.44,55.44,55.44,55.44,1405556
9/15/60,55.22,55.22,55.22,55.22,1594444
9/16/60,55.11,55.11,55.11,55.11,1300000
9/19/60,53.86,53.86,53.86,53.86,2105556
9/20/60,54.01,54.01,54.01,54.01,2033333
9/21/60,54.57,54.57,54.57,54.57,1627778
9/22/60,54.36,54.36,54.36,54.36,1094444
9/23/60,53.9,53.9,53.9,53.9,1433333
9/26/60,53.06,53.06,53.06,53.06,2183333
9/27/60,52.94,52.94,52.94,52.94,1761111
9/28/60,52.48,52.48,52.48,52.48,1955556
9/29/60,52.62,52.62,52.62,52.62,1583333
9/30/60,53.52,53.52,53.52,53.52,1872222
10/3/60,53.36,53.36,53.36,53.36,1233333
10/4/60,52.99,52.99,52.99,52.99,1261111
10/5/60,53.39,53.39,53.39,53.39,1472222
10/6/60,53.72,53.72,53.72,53.72,1394444
10/7/60,54.03,54.03,54.03,54.03,1405556
10/10/60,54.14,54.14,54.14,54.14,1127778
10/11/60,54.22,54.22,54.22,54.22,1305556
10/12/60,54.15,54.15,54.15,54.15,1050000
10/13/60,54.57,54.57,54.57,54.57,1233333
10/14/60,54.86,54.86,54.86,54.86,1372222
10/17/60,54.63,54.63,54.63,54.63,1266667
10/18/60,54.35,54.35,54.35,54.35,1233333
10/19/60,54.25,54.25,54.25,54.25,1338889
10/20/60,53.86,53.86,53.86,53.86,1616667
10/21/60,53.72,53.72,53.72,53.72,1716667
10/24/60,52.7,52.7,52.7,52.7,2455556
10/25/60,52.2,52.2,52.2,52.2,1683333
10/26/60,53.05,53.05,53.05,53.05,1677778
10/27/60,53.62,53.62,53.62,53.62,1611111
10/28/60,53.41,53.41,53.41,53.41,1383333
10/31/60,53.39,53.39,53.39,53.39,1366667
11/1/60,53.94,53.94,53.94,53.94,1444444
11/2/60,54.22,54.22,54.22,54.22,1544444
11/3/60,54.43,54.43,54.43,54.43,1433333
11/4/60,54.9,54.9,54.9,54.9,1694444
11/7/60,55.11,55.11,55.11,55.11,1966667
11/9/60,55.35,55.35,55.35,55.35,1916667
11/10/60,56.43,56.43,56.43,56.43,2238889
11/11/60,55.87,55.87,55.87,55.87,1516667
11/14/60,55.59,55.59,55.59,55.59,1477778
11/15/60,55.81,55.81,55.81,55.81,1661111
11/16/60,55.7,55.7,55.7,55.7,1727778
11/17/60,55.55,55.55,55.55,55.55,1361111
11/18/60,55.82,55.82,55.82,55.82,1533333
11/21/60,55.93,55.93,55.93,55.93,1716667
11/22/60,55.72,55.72,55.72,55.72,1905556
11/23/60,55.8,55.8,55.8,55.8,1666667
11/25/60,56.13,56.13,56.13,56.13,1772222
11/28/60,56.03,56.03,56.03,56.03,2144444
11/29/60,55.83,55.83,55.83,55.83,2016667
11/30/60,55.54,55.54,55.54,55.54,1711111
12/1/60,55.3,55.3,55.3,55.3,1716667
12/2/60,55.39,55.39,55.39,55.39,1744444
12/5/60,55.31,55.31,55.31,55.31,1827778
12/6/60,55.47,55.47,55.47,55.47,1866667
12/7/60,56.02,56.02,56.02,56.02,2033333
12/8/60,56.15,56.15,56.15,56.15,1966667
12/9/60,56.65,56.65,56.65,56.65,2477778
12/12/60,56.85,56.85,56.85,56.85,1677778
12/13/60,56.88,56.88,56.88,56.88,1944444
12/14/60,56.84,56.84,56.84,56.84,2155556
12/15/60,56.68,56.68,56.68,56.68,2033333
12/16/60,57.2,57.2,57.2,57.2,2094444
12/19/60,57.13,57.13,57.13,57.13,2016667
12/20/60,57.09,57.09,57.09,57.09,1855556
12/21/60,57.55,57.55,57.55,57.55,2255556
12/22/60,57.39,57.39,57.39,57.39,2122222
12/23/60,57.44,57.44,57.44,57.44,1988889
12/27/60,57.52,57.52,57.52,57.52,1816667
12/28/60,57.78,57.78,57.78,57.78,2011111
12/29/60,58.05,58.05,58.05,58.05,2411111
12/30/60,58.11,58.11,58.11,58.11,2944444
1/3/61,57.57,57.57,57.57,57.57,1538889
1/4/61,58.36,58.36,58.36,58.36,2133333
1/5/61,58.57,58.57,58.57,58.57,2294444
1/6/61,58.4,58.4,58.4,58.4,2011111
1/9/61,58.81,58.81,58.81,58.81,2338889
1/10/61,58.97,58.97,58.97,58.97,2688889
1/11/61,59.14,59.14,59.14,59.14,2427778
1/12/61,59.32,59.32,59.32,59.32,2372222
1/13/61,59.6,59.6,59.6,59.6,2511111
1/16/61,59.58,59.58,59.58,59.58,2505556
1/17/61,59.64,59.64,59.64,59.64,2127778
1/18/61,59.68,59.68,59.68,59.68,2438889
1/19/61,59.77,59.77,59.77,59.77,2633333
1/20/61,59.96,59.96,59.96,59.96,1816667
1/23/61,60.29,60.29,60.29,60.29,2472222
1/24/61,60.45,60.45,60.45,60.45,2377778
1/25/61,60.53,60.53,60.53,60.53,2483333
1/26/61,60.62,60.62,60.62,60.62,2283333
1/27/61,61.24,61.24,61.24,61.24,2505556
1/30/61,61.97,61.97,61.97,61.97,2883333
1/31/61,61.78,61.78,61.78,61.78,2605556
2/1/61,61.9,61.9,61.9,61.9,2433333
2/2/61,62.3,62.3,62.3,62.3,2722222
2/3/61,62.22,62.22,62.22,62.22,2894444
2/6/61,61.76,61.76,61.76,61.76,2161111
2/7/61,61.65,61.65,61.65,61.65,2233333
2/8/61,62.21,62.21,62.21,62.21,2744444
2/9/61,62.02,62.02,62.02,62.02,3105556
2/10/61,61.5,61.5,61.5,61.5,2688889
2/13/61,61.14,61.14,61.14,61.14,1977778
2/14/61,61.41,61.41,61.41,61.41,2494444
2/15/61,61.92,61.92,61.92,61.92,2888889
2/16/61,62.3,62.3,62.3,62.3,2816667
2/17/61,62.1,62.1,62.1,62.1,2577778
2/20/61,62.32,62.32,62.32,62.32,2600000
2/21/61,62.36,62.36,62.36,62.36,2816667
2/23/61,62.59,62.59,62.59,62.59,3122222
2/24/61,62.84,62.84,62.84,62.84,2961111
2/27/61,63.3,63.3,63.3,63.3,3038889
2/28/61,63.44,63.44,63.44,63.44,3238889
3/1/61,63.43,63.43,63.43,63.43,2761111
3/2/61,63.85,63.85,63.85,63.85,2944444
3/3/61,63.95,63.95,63.95,63.95,3072222
3/6/61,64.05,64.05,64.05,64.05,3138889
3/7/61,63.47,63.47,63.47,63.47,3077778
3/8/61,63.44,63.44,63.44,63.44,3283333
3/9/61,63.5,63.5,63.5,63.5,3338889
3/10/61,63.48,63.48,63.48,63.48,3305556
3/13/61,63.66,63.66,63.66,63.66,2822222
3/14/61,63.38,63.38,63.38,63.38,2722222
3/15/61,63.57,63.57,63.57,63.57,2722222
3/16/61,64.21,64.21,64.21,64.21,3116667
3/17/61,64,64,64,64,3311111
3/20/61,64.86,64.86,64.86,64.86,3211111
3/21/61,64.74,64.74,64.74,64.74,3222222
3/22/61,64.7,64.7,64.7,64.7,3244444
3/23/61,64.53,64.53,64.53,64.53,1205556
3/24/61,64.42,64.42,64.42,64.42,2438889
3/27/61,64.35,64.35,64.35,64.35,2327778
3/28/61,64.38,64.38,64.38,64.38,2572222
3/29/61,64.93,64.93,64.93,64.93,2961111
3/30/61,65.06,65.06,65.06,65.06,3116667
4/3/61,65.6,65.6,65.6,65.6,3594444
4/4/61,65.66,65.66,65.66,65.66,3933333
4/5/61,65.46,65.46,65.46,65.46,3016667
4/6/61,65.61,65.61,65.61,65.61,2727778
4/7/61,65.96,65.96,65.96,65.96,2833333
4/10/61,66.53,66.53,66.53,66.53,3083333
4/11/61,66.62,66.62,66.62,66.62,2905556
4/12/61,66.31,66.31,66.31,66.31,2705556
4/13/61,66.26,66.26,66.26,66.26,2650000
4/14/61,66.37,66.37,66.37,66.37,2911111
4/17/61,68.68,68.68,68.68,68.68,3255556
4/18/61,66.2,66.2,66.2,66.2,2683333
4/19/61,65.81,65.81,65.81,65.81,2705556
4/20/61,65.82,65.82,65.82,65.82,2672222
4/21/61,65.77,65.77,65.77,65.77,2411111
4/24/61,64.4,64.4,64.4,64.4,2550000
4/25/61,65.3,65.3,65.3,65.3,2594444
4/26/61,65.55,65.55,65.55,65.55,2766667
4/27/61,65.46,65.46,65.46,65.46,2472222
4/28/61,65.31,65.31,65.31,65.31,2061111
5/1/61,65.17,65.17,65.17,65.17,2061111
5/2/61,65.64,65.64,65.64,65.64,2283333
5/3/61,66.18,66.18,66.18,66.18,2744444
5/4/61,66.44,66.44,66.44,66.44,2972222
5/5/61,66.52,66.52,66.52,66.52,2766667
5/8/61,66.41,66.41,66.41,66.41,2872222
5/9/61,66.47,66.47,66.47,66.47,2988889
5/10/61,66.41,66.41,66.41,66.41,3027778
5/11/61,66.39,66.39,66.39,66.39,2872222
5/12/61,66.5,66.5,66.5,66.5,2688889
5/15/61,66.83,66.83,66.83,66.83,2688889
5/16/61,67.08,67.08,67.08,67.08,2838889
5/17/61,67.39,67.39,67.39,67.39,3066667
5/18/61,66.99,66.99,66.99,66.99,2561111
5/19/61,67.27,67.27,67.27,67.27,2333333
5/22/61,66.85,66.85,66.85,66.85,2261111
5/23/61,66.68,66.68,66.68,66.68,2033333
5/24/61,66.26,66.26,66.26,66.26,2205556
5/25/61,66.01,66.01,66.01,66.01,2088889
5/26/61,66.43,66.43,66.43,66.43,2100000
5/31/61,66.56,66.56,66.56,66.56,2400000
6/1/61,66.56,66.56,66.56,66.56,2094444
6/2/61,66.73,66.73,66.73,66.73,2038889
6/5/61,67.08,67.08,67.08,67.08,2305556
6/6/61,66.89,66.89,66.89,66.89,2361111
6/7/61,65.64,65.64,65.64,65.64,2211111
6/8/61,66.67,66.67,66.67,66.67,2116667
6/9/61,66.66,66.66,66.66,66.66,1955556
